invoiceID,custID,salesDate
5688,27,2007-07-20
5689,25,2007-11-01
5690,2,2009-03-19
5691,12,2006-06-11
5692,30,2010-04-21
5693,26,2005-12-26
5694,3,2011-09-13
5695,8,2008-07-14
5696,36,2009-08-09
5697,10,2010-07-04
5698,6,2006-06-20
5699,22,2009-06-23
5700,11,2007-12-12
5701,18,2010-06-04
5702,24,2005-03-19
5703,15,2006-04-22
5704,25,2006-01-27
5705,32,2007-07-19
5706,39,2011-08-31
5707,32,2010-09-10
5708,1,2005-09-26
5709,9,2007-12-26
5710,20,2007-02-16
5711,1,2006-12-03
5712,18,2006-12-09
5713,3,2005-12-16
5714,24,2008-09-14
5715,30,2011-08-06
5716,13,2007-12-20
5717,21,2011-04-14
5718,39,2010-05-03
5719,39,2006-02-04
5720,6,2010-10-09
5721,1,2007-12-02
5722,12,2008-07-06
5723,36,2009-08-04
5724,26,2011-09-28
5725,14,2011-03-14
5726,4,2011-01-31
5727,23,2007-01-28
5728,23,2008-03-28
5729,10,2010-02-10
5730,5,2011-03-01
5731,33,2008-02-16
5732,27,2011-06-04
5733,29,2007-08-15
5734,9,2006-11-07
5735,12,2010-08-28
5736,22,2011-05-22
5737,8,2007-08-03
5738,5,2010-03-23
5739,23,2008-01-03
5740,17,2005-03-22
5741,24,2006-09-10
5742,23,2009-05-18
5743,34,2007-08-10
5744,26,2006-05-30
5745,7,2009-11-24
5746,25,2007-04-16
5747,38,2007-03-29
5748,28,2009-04-24
5749,24,2006-12-11
5750,38,2009-10-28
5751,33,2010-03-31
5752,24,2005-01-23
5753,10,2009-05-20
5754,30,2011-06-09
5755,11,2009-09-22
5756,23,2010-01-27
5757,33,2010-12-13
5758,33,2006-09-24
5759,7,2011-09-11
5760,4,2006-08-09
5761,38,2007-06-26
5762,39,2007-11-06
5763,31,2007-07-11
5764,28,2007-02-23
5765,9,2011-09-06
5766,3,2005-11-21
5767,10,2007-11-21
5768,16,2007-05-28
5769,8,2005-01-14
5770,33,2007-07-16
5771,33,2011-10-23
5772,31,2008-01-09
5773,16,2006-07-31
5774,27,2007-10-08
5775,17,2006-08-27
5776,23,2010-04-19
5777,12,2005-02-10
5778,16,2011-07-30
5779,11,2010-11-24
5780,35,2010-11-09
5781,14,2011-05-03
5782,5,2009-11-28
5783,20,2006-11-28
5784,24,2008-01-21
5785,34,2011-08-29
5786,30,2011-03-16
5787,8,2005-01-07
5788,28,2008-04-04
5789,24,2011-03-20
5790,14,2011-01-02
5791,31,2006-09-15
5792,23,2011-05-09
5793,13,2007-07-29
5794,22,2008-08-01
5795,11,2008-04-08
5796,22,2010-09-26
5797,25,2009-06-01
5798,21,2007-08-11
5799,38,2007-02-27
5800,32,2010-03-13
5801,14,2008-04-16
5802,31,2007-12-02
5803,24,2006-11-21
5804,30,2005-03-19
5805,18,2010-02-21
5806,1,2009-08-10
5807,13,2005-08-19
5808,30,2010-04-28
5809,17,2008-01-13
5810,23,2007-11-09
5811,26,2005-11-24
5812,31,2007-04-02
5813,27,2005-11-21
5814,6,2005-03-12
5815,15,2005-01-07
5816,21,2010-10-07
5817,36,2010-03-28
5818,22,2007-09-23
5819,9,2007-07-25
5820,20,2006-09-15
5821,35,2009-08-21
5822,39,2008-05-29
5823,4,2010-01-01
5824,9,2005-03-28
5825,22,2011-03-15
5826,14,2011-07-04
5827,30,2009-12-22
5828,7,2007-10-26
5829,35,2010-12-11
5830,28,2008-11-19
5831,39,2008-05-17
5832,9,2008-12-03
5833,20,2008-02-02
5834,23,2009-03-25
5835,38,2007-04-18
5836,37,2005-11-07
5837,24,2006-07-27
5838,11,2008-04-25
5839,28,2009-03-25
5840,2,2008-10-09
5841,33,2005-01-02
5842,14,2010-02-27
5843,32,2011-06-24
5844,21,2007-09-08
5845,19,2005-07-17
5846,7,2008-12-05
5847,2,2007-05-22
5848,16,2009-01-15
5849,29,2006-12-18
5850,11,2005-11-24
5851,36,2009-07-14
5852,25,2010-10-13
5853,11,2011-09-22
5854,39,2011-10-17
5855,34,2005-07-10
5856,32,2010-12-29
5857,13,2010-07-14
5858,25,2010-10-31
5859,39,2009-08-16
5860,8,2009-01-07
5861,14,2005-09-20
5862,38,2011-05-19
5863,17,2007-09-23
5864,33,2006-07-22
5865,22,2006-07-15
5866,16,2010-03-22
5867,30,2011-07-20
5868,7,2010-10-09
5869,26,2007-04-02
5870,18,2009-04-28
5871,8,2007-05-13
5872,20,2006-10-02
5873,32,2011-10-29
5874,39,2006-11-11
5875,1,2005-06-22
5876,11,2008-09-30
5877,7,2008-08-02
5878,3,2008-10-09
5879,26,2008-09-05
5880,36,2011-10-04
5881,13,2010-09-03
5882,22,2010-12-20
5883,21,2010-09-16
5884,23,2009-12-04
5885,21,2009-07-16
5886,15,2007-05-19
5887,16,2009-11-28
5888,34,2009-07-07
5889,1,2011-09-22
5890,15,2005-02-13
5891,3,2006-07-05
5892,14,2007-10-02
5893,14,2007-02-27
5894,20,2008-02-13
5895,7,2007-04-04
5896,36,2010-05-08
5897,35,2005-09-28
5898,37,2008-03-05
5899,3,2005-02-07
5900,22,2008-12-22
5901,16,2005-09-04
5902,10,2010-11-10
5903,2,2008-10-17
5904,8,2008-10-16
5905,10,2010-08-19
5906,3,2008-10-15
5907,19,2009-08-05
5908,16,2010-11-18
5909,6,2010-08-26
5910,5,2007-06-10
5911,13,2008-05-29
5912,18,2007-10-01
5913,27,2010-11-25
5914,33,2010-01-25
5915,2,2011-04-12
5916,9,2007-10-04
5917,9,2007-04-07
5918,17,2005-05-30
5919,4,2009-09-03
5920,9,2010-10-06
5921,32,2006-09-11
5922,7,2007-10-26
5923,22,2007-12-02
5924,6,2009-08-06
5925,26,2009-12-07
5926,29,2006-04-06
5927,2,2006-09-12
5928,21,2007-05-02
5929,26,2009-05-24
5930,5,2007-04-01
5931,3,2006-07-29
5932,2,2008-10-06
5933,14,2009-09-07
5934,5,2010-08-10
5935,9,2007-08-24
5936,24,2011-01-07
5937,7,2009-10-21
5938,27,2007-11-05
5939,39,2009-11-14
5940,13,2009-07-05
5941,32,2005-05-02
5942,12,2005-10-04
5943,31,2006-12-21
5944,20,2007-10-24
5945,6,2007-11-22
5946,32,2009-07-01
5947,28,2007-01-10
5948,15,2010-10-16
5949,10,2010-06-11
5950,32,2006-05-11
5951,23,2009-07-17
5952,2,2006-03-07
5953,38,2006-09-21
5954,6,2007-08-03
5955,8,2006-01-20
5956,24,2010-11-09
5957,34,2009-07-29
5958,10,2006-03-09
5959,6,2005-06-15
5960,21,2009-05-19
5961,14,2005-08-26
5962,8,2009-07-10
5963,22,2007-01-26
5964,27,2009-05-15
5965,12,2005-11-13
5966,31,2006-07-15
5967,11,2009-05-29
5968,19,2010-12-21
5969,19,2009-05-15
5970,11,2008-02-17
5971,31,2007-12-21
5972,12,2007-11-09
5973,23,2007-07-05
5974,22,2006-01-20
5975,31,2010-11-07
5976,29,2008-04-27
5977,15,2007-01-03
5978,20,2008-04-04
5979,4,2011-07-15
5980,25,2007-01-16
5981,13,2008-11-04
5982,27,2005-08-13
5983,26,2005-04-24
5984,11,2009-01-15
5985,33,2010-07-07
5986,34,2011-05-24
5987,35,2009-04-01
5988,27,2010-08-11
5989,4,2006-09-03
5990,1,2008-03-08
5991,8,2007-10-31
5992,17,2007-05-24
5993,8,2010-07-25
5994,30,2005-03-31
5995,5,2009-09-11
5996,20,2008-07-25
5997,22,2008-11-28
5998,16,2009-12-16
5999,39,2006-01-11
6000,2,2010-11-17
6001,27,2006-11-06
6002,31,2010-04-06
6003,13,2005-04-19
6004,10,2005-09-22
6005,14,2007-05-15
6006,5,2007-11-27
6007,39,2010-06-28
6008,29,2009-04-08
6009,25,2007-12-02
6010,3,2005-02-18
6011,14,2010-04-30
6012,37,2005-04-26
6013,30,2005-03-12
6014,39,2005-06-29
6015,8,2007-01-13
6016,23,2009-10-29
6017,34,2007-11-18
6018,3,2006-06-01
6019,11,2006-10-27
6020,37,2007-08-09
6021,3,2006-10-15
6022,19,2008-02-24
6023,15,2006-06-04
6024,11,2009-04-09
6025,9,2011-08-20
6026,19,2010-09-04
6027,30,2009-03-20
6028,31,2011-09-10
6029,34,2009-10-10
6030,30,2005-07-11
6031,32,2005-10-14
6032,21,2009-11-04
6033,21,2006-05-17
6034,5,2007-06-27
6035,31,2010-03-23
6036,35,2011-09-24
6037,10,2006-09-25
6038,31,2007-05-04
6039,24,2007-07-03
6040,34,2008-12-30
6041,33,2008-07-06
6042,37,2010-02-09
6043,31,2007-09-03
6044,24,2007-07-08
6045,37,2010-05-25
6046,38,2011-07-13
6047,7,2006-06-01
6048,31,2007-01-15
6049,2,2008-12-30
6050,17,2010-01-01
6051,29,2008-03-03
6052,5,2009-12-23
6053,35,2006-02-28
6054,4,2010-02-19
6055,15,2006-04-26
6056,5,2005-11-09
6057,22,2005-11-09
6058,6,2010-02-07
6059,35,2008-07-09
6060,17,2007-08-23
6061,35,2007-07-08
6062,28,2011-01-25
6063,38,2011-09-25
6064,17,2005-07-27
6065,32,2006-10-19
6066,29,2007-06-27
6067,13,2011-02-11
6068,3,2008-02-02
6069,20,2008-09-05
6070,36,2007-06-17
6071,36,2008-04-17
6072,14,2005-05-31
6073,34,2005-10-21
6074,27,2010-04-27
6075,38,2011-04-25
6076,31,2007-12-11
6077,26,2011-03-22
6078,5,2009-10-10
6079,23,2010-02-25
6080,27,2008-02-29
6081,22,2011-05-16
6082,12,2008-02-05
6083,32,2011-04-17
6084,17,2007-09-05
6085,15,2005-06-04
6086,7,2008-04-01
6087,22,2005-07-27
6088,36,2008-09-20
6089,13,2008-11-08
6090,17,2008-05-14
6091,14,2005-11-23
6092,9,2010-06-22
6093,5,2005-05-29
6094,12,2009-07-20
6095,25,2010-10-25
6096,37,2008-12-10
6097,2,2010-11-15
6098,38,2011-03-17
6099,39,2010-07-27
6100,22,2006-12-22
6101,34,2009-03-03
6102,35,2008-11-30
6103,36,2005-10-18
6104,28,2009-06-01
6105,23,2006-10-22
6106,34,2006-12-13
6107,20,2009-04-28
6108,9,2011-05-24
6109,38,2007-09-11
6110,3,2009-04-06
6111,36,2007-02-18
6112,21,2005-08-12
6113,14,2011-08-10
6114,28,2006-05-04
6115,37,2008-07-07
6116,28,2009-12-09
6117,35,2009-11-07
6118,19,2006-07-25
6119,25,2006-07-27
6120,8,2007-10-22
6121,36,2011-05-07
6122,39,2007-09-20
6123,16,2010-05-22
6124,2,2009-11-02
6125,11,2005-06-16
6126,2,2010-08-10
6127,38,2007-04-02
6128,13,2006-05-29
6129,39,2010-03-10
6130,38,2005-01-21
6131,34,2006-01-15
6132,34,2010-05-08
6133,34,2009-01-20
6134,30,2008-09-09
6135,23,2005-05-15
6136,17,2009-06-25
6137,25,2010-02-23
6138,3,2009-03-01
6139,26,2006-01-19
6140,24,2009-09-29
6141,6,2005-08-24
6142,23,2011-07-19
6143,5,2010-08-25
6144,19,2006-04-10
6145,12,2009-07-01
6146,2,2010-01-16
6147,8,2005-07-23
6148,7,2008-10-06
6149,21,2010-12-28
6150,33,2011-07-24
6151,15,2010-04-24
6152,18,2010-03-21
6153,32,2010-11-16
6154,30,2006-02-02
6155,19,2009-03-20
6156,4,2007-03-08
6157,32,2008-05-20
6158,18,2007-07-01
6159,16,2006-06-04
6160,32,2008-11-25
6161,17,2006-04-11
6162,11,2008-04-03
6163,26,2010-02-27
6164,11,2008-08-10
6165,2,2005-07-02
6166,10,2008-05-13
6167,28,2006-12-22
6168,26,2005-11-24
6169,12,2009-10-28
6170,14,2010-11-13
6171,10,2005-08-22
6172,18,2009-11-03
6173,37,2010-05-11
6174,14,2010-07-01
6175,37,2005-01-25
6176,9,2010-11-16
6177,16,2010-11-15
6178,5,2005-07-13
6179,16,2009-05-29
6180,36,2006-06-24
6181,38,2005-11-24
6182,30,2010-06-01
6183,15,2007-02-16
6184,31,2007-09-05
6185,21,2009-04-12
6186,33,2009-10-07
6187,35,2010-06-17
6188,13,2011-07-10
6189,12,2010-05-25
6190,12,2005-06-08
6191,5,2009-11-15
6192,28,2005-04-13
6193,22,2005-11-24
6194,31,2008-07-22
6195,38,2009-03-03
6196,24,2009-12-03
6197,1,2007-08-23
6198,26,2006-12-11
6199,10,2006-11-11
6200,13,2009-10-13
6201,1,2010-02-19
6202,20,2007-02-09
6203,30,2010-02-08
6204,37,2007-05-27
6205,33,2010-04-30
6206,27,2008-06-16
6207,7,2005-04-11
6208,10,2011-09-06
6209,32,2010-04-02
6210,22,2010-04-21
6211,6,2009-07-25
6212,31,2007-02-19
6213,13,2010-12-02
6214,21,2007-02-14
6215,23,2011-09-23
6216,33,2005-10-24
6217,14,2011-05-22
6218,18,2009-03-13
6219,7,2007-01-31
6220,25,2008-04-12
6221,30,2010-05-09
6222,12,2005-08-23
6223,13,2009-06-21
6224,12,2006-05-15
6225,4,2007-11-15
6226,12,2009-08-08
6227,36,2006-03-09
6228,4,2005-06-29
6229,38,2008-04-22
6230,6,2010-08-16
6231,17,2010-10-13
6232,38,2007-11-27
6233,25,2010-01-19
6234,8,2006-09-08
6235,36,2009-06-20
6236,19,2010-05-22
6237,35,2011-04-02
6238,4,2006-02-14
6239,28,2007-03-13
6240,27,2008-08-19
6241,26,2009-03-23
6242,34,2007-08-18
6243,19,2011-05-04
6244,38,2009-10-05
6245,15,2006-09-07
6246,2,2006-09-04
6247,32,2009-08-30
6248,29,2006-12-21
6249,20,2005-10-18
6250,39,2009-12-19
6251,15,2007-05-02
6252,10,2005-07-23
6253,11,2010-06-24
6254,27,2005-12-04
6255,22,2006-04-11
6256,15,2010-12-06
6257,39,2008-01-01
6258,18,2008-09-29
6259,18,2008-12-18
6260,37,2005-05-13
6261,24,2010-10-05
6262,35,2006-09-07
6263,36,2007-04-05
6264,10,2009-10-28
6265,3,2005-09-02
6266,33,2009-12-21
6267,29,2005-05-19
6268,37,2009-01-02
6269,36,2008-04-27
6270,17,2005-12-18
6271,25,2007-12-23
6272,22,2010-08-23
6273,12,2005-02-28
6274,4,2006-02-28
6275,21,2007-05-15
6276,27,2005-12-28
6277,6,2011-06-05
6278,13,2011-07-19
6279,16,2010-09-14
6280,25,2005-06-06
6281,13,2006-04-22
6282,30,2005-03-11
6283,35,2009-12-08
6284,23,2006-11-30
6285,18,2009-07-14
6286,17,2010-05-26
6287,38,2007-05-10
6288,18,2006-05-20
6289,35,2010-05-25
6290,17,2007-02-16
6291,15,2007-08-04
6292,19,2006-08-14
6293,12,2010-10-26
6294,11,2006-09-14
6295,29,2011-02-26
6296,15,2006-04-19
6297,5,2005-06-24
6298,18,2005-09-17
6299,12,2010-12-23
6300,1,2011-07-31
6301,34,2005-08-16
6302,37,2009-10-08
6303,23,2005-06-10
6304,7,2007-09-26
6305,2,2007-12-16
6306,4,2007-01-10
6307,33,2007-02-07
6308,7,2005-01-26
6309,17,2006-05-18
6310,10,2007-11-20
6311,32,2006-04-26
6312,29,2010-04-07
6313,1,2009-03-16
6314,27,2010-02-23
6315,13,2010-03-07
6316,18,2006-08-12
6317,5,2009-08-29
6318,11,2009-10-04
6319,35,2008-01-14
6320,39,2005-07-05
6321,27,2009-03-26
6322,11,2009-02-13
6323,19,2008-03-19
6324,39,2009-05-08
6325,22,2009-01-26
6326,8,2005-02-02
6327,14,2008-03-11
6328,26,2011-03-18
6329,25,2009-04-01
6330,26,2008-01-13
6331,26,2008-10-19
6332,20,2010-07-21
6333,23,2008-12-21
6334,9,2005-07-29
6335,26,2009-01-05
6336,24,2006-09-25
6337,13,2005-10-04
6338,20,2007-05-06
6339,31,2007-04-13
6340,30,2006-03-21
6341,29,2006-06-09
6342,23,2009-09-11
6343,20,2006-08-12
6344,29,2007-01-08
6345,11,2011-08-25
6346,32,2011-01-07
6347,8,2009-08-31
6348,15,2007-02-17
6349,4,2009-05-13
6350,4,2006-03-28
6351,15,2009-10-21
6352,31,2008-04-04
6353,14,2008-02-06
6354,34,2007-09-02
6355,30,2008-09-10
6356,36,2011-05-10
6357,2,2007-12-14
6358,5,2009-06-18
6359,22,2010-07-14
6360,27,2006-03-11
6361,30,2005-04-21
6362,9,2009-03-24
6363,8,2008-12-31
6364,14,2008-06-21
6365,18,2009-09-26
6366,33,2009-06-23
6367,37,2011-09-14
6368,30,2007-10-18
6369,14,2010-03-19
6370,29,2008-09-30
6371,21,2005-03-02
6372,4,2011-04-11
6373,12,2008-05-21
6374,1,2005-11-25
6375,33,2005-02-07
6376,23,2006-06-09
6377,32,2007-11-05
6378,2,2005-08-10
6379,37,2007-07-19
6380,36,2007-09-25
6381,5,2006-08-08
6382,13,2011-04-12
6383,27,2005-12-10
6384,19,2009-06-17
6385,7,2008-04-29
6386,18,2007-11-29
6387,15,2008-02-01
6388,9,2007-09-08
6389,22,2008-01-03
6390,37,2005-01-21
6391,36,2005-12-04
6392,13,2011-10-24
6393,6,2007-01-13
6394,4,2011-10-23
6395,26,2011-01-11
6396,23,2008-08-13
6397,36,2005-01-24
6398,24,2008-01-12
6399,13,2007-04-29
6400,11,2008-03-24
6401,13,2005-07-03
6402,33,2009-06-05
6403,14,2011-04-28
6404,25,2005-01-30
6405,33,2011-05-05
6406,8,2011-01-29
6407,8,2005-02-21
6408,26,2008-11-11
6409,9,2010-09-06
6410,6,2007-10-04
6411,23,2008-12-24
6412,14,2006-02-04
6413,18,2009-06-15
6414,11,2009-09-21
6415,32,2007-03-01
6416,25,2006-08-06
6417,28,2005-09-21
6418,8,2010-11-13
6419,33,2011-05-05
6420,11,2011-10-25
6421,5,2005-06-06
6422,29,2006-10-10
6423,23,2007-03-29
6424,10,2010-01-08
6425,33,2011-07-05
6426,10,2006-06-26
6427,32,2006-03-03
6428,30,2009-10-11
6429,33,2006-11-24
6430,6,2010-08-10
6431,1,2010-03-25
6432,6,2007-04-25
6433,39,2008-05-23
6434,15,2009-11-27
6435,31,2008-02-28
6436,33,2005-03-18
6437,22,2009-11-27
6438,38,2005-03-20
6439,20,2011-06-04
6440,31,2006-12-23
6441,4,2009-05-20
6442,3,2009-07-22
6443,5,2006-03-17
6444,21,2006-12-22
6445,13,2009-11-19
6446,37,2008-01-04
6447,7,2010-08-21
6448,2,2008-02-15
6449,5,2009-02-11
6450,1,2007-10-20
6451,13,2006-04-02
6452,10,2011-03-10
6453,29,2006-01-16
6454,36,2007-05-03
6455,20,2007-10-21
6456,23,2010-08-20
6457,6,2007-11-14
6458,13,2009-11-04
6459,13,2009-05-04
6460,39,2011-01-30
6461,19,2010-10-24
6462,13,2006-10-06
6463,6,2007-05-06
6464,18,2009-07-02
6465,27,2005-02-03
6466,36,2010-08-24
6467,12,2008-01-24
6468,10,2010-05-14
6469,34,2006-05-26
6470,31,2007-04-07
6471,1,2006-08-30
6472,37,2011-06-19
6473,34,2005-03-29
6474,6,2009-09-14
6475,19,2007-06-29
6476,8,2007-09-01
6477,3,2008-08-06
6478,25,2006-08-23
6479,9,2007-11-19
6480,7,2005-08-24
6481,25,2006-10-02
6482,22,2007-11-18
6483,17,2009-03-03
6484,15,2011-04-06
6485,18,2010-12-08
6486,36,2006-04-14
6487,37,2010-09-29
6488,24,2005-11-13
6489,9,2008-10-05
6490,10,2005-12-23
6491,23,2010-09-18
6492,28,2011-04-10
6493,22,2008-03-24
6494,28,2006-05-10
6495,6,2008-01-26
6496,10,2010-05-02
6497,24,2011-10-06
6498,18,2006-01-06
6499,20,2010-12-11
6500,19,2005-07-26
6501,9,2005-03-09
6502,21,2007-04-02
6503,16,2008-09-15
6504,3,2011-05-13
6505,26,2011-06-23
6506,34,2009-02-01
6507,11,2008-08-25
6508,28,2008-07-26
6509,20,2009-01-02
6510,20,2009-03-03
6511,35,2008-11-09
6512,5,2007-06-24
6513,2,2009-09-24
6514,12,2006-11-02
6515,19,2006-06-09
6516,19,2007-05-27
6517,9,2008-04-09
6518,17,2005-08-28
6519,3,2011-02-06
6520,18,2010-11-01
6521,26,2008-04-20
6522,25,2010-05-16
6523,6,2011-07-27
6524,9,2006-03-30
6525,14,2006-07-20
6526,11,2005-11-05
6527,19,2007-03-05
6528,38,2010-11-07
6529,29,2005-12-05
6530,38,2006-03-31
6531,17,2006-05-09
6532,37,2008-03-03
6533,19,2008-03-13
6534,33,2010-09-19
6535,1,2011-09-12
6536,5,2008-03-05
6537,28,2006-07-04
6538,11,2008-10-01
6539,32,2009-04-01
6540,8,2006-02-14
6541,30,2007-07-13
6542,27,2008-08-29
6543,12,2011-10-23
6544,32,2008-11-28
6545,39,2006-05-18
6546,31,2011-05-09
6547,11,2007-03-24
6548,8,2011-08-08
6549,8,2007-12-24
6550,14,2011-03-05
6551,25,2010-10-19
6552,34,2008-04-02
6553,39,2010-02-10
6554,30,2009-10-14
6555,3,2010-02-11
6556,14,2005-09-22
6557,2,2006-01-10
6558,21,2010-05-24
6559,12,2010-03-11
6560,30,2006-01-25
6561,20,2008-01-07
6562,28,2007-07-12
6563,28,2006-12-12
6564,38,2008-04-12
6565,22,2009-05-11
6566,29,2005-11-26
6567,4,2005-01-29
6568,10,2009-08-05
6569,39,2011-09-22
6570,36,2007-08-27
6571,17,2010-06-06
6572,30,2006-02-28
6573,23,2010-09-07
6574,29,2005-03-18
6575,23,2011-09-26
6576,23,2010-10-12
6577,21,2005-11-17
6578,33,2007-10-28
6579,30,2005-11-20
6580,29,2005-10-30
6581,8,2009-01-24
6582,16,2011-01-05
6583,23,2011-06-21
6584,7,2011-01-08
6585,6,2005-07-13
6586,26,2007-04-15
6587,20,2008-04-15
6588,8,2011-04-20
6589,8,2007-09-02
6590,32,2007-09-25
6591,38,2009-04-01
6592,27,2011-03-06
6593,21,2011-02-07
6594,26,2009-04-29
6595,26,2005-08-30
6596,3,2007-11-03
6597,15,2006-09-17
6598,29,2009-05-03
6599,12,2007-01-12
6600,15,2007-05-03
6601,25,2009-08-15
6602,29,2009-08-09
6603,6,2011-06-03
6604,9,2008-01-12
6605,18,2006-02-03
6606,28,2005-08-18
6607,31,2007-05-15
6608,39,2009-09-11
6609,22,2005-04-26
6610,21,2011-05-25
6611,28,2006-03-08
6612,29,2008-01-31
6613,36,2009-07-13
6614,12,2009-10-14
6615,36,2009-02-05
6616,3,2005-11-16
6617,37,2011-07-19
6618,17,2009-06-17
6619,11,2008-11-14
6620,5,2011-08-25
6621,9,2007-03-15
6622,9,2007-05-23
6623,32,2010-11-06
6624,30,2005-08-25
6625,35,2005-11-08
6626,18,2005-01-25
6627,32,2010-04-12
6628,10,2010-04-10
6629,8,2011-03-14
6630,5,2007-06-19
6631,25,2011-07-15
6632,32,2011-02-28
6633,33,2010-07-17
6634,31,2011-06-19
6635,1,2007-07-16
6636,12,2005-09-12
6637,19,2007-01-23
6638,32,2008-10-22
6639,11,2009-04-02
6640,2,2009-08-14
6641,14,2008-07-29
6642,39,2006-01-25
6643,30,2005-12-23
6644,10,2005-11-06
6645,11,2011-02-02
6646,27,2009-12-23
6647,13,2011-08-25
6648,8,2008-10-26
6649,5,2010-02-21
6650,23,2007-06-20
6651,13,2011-06-10
6652,14,2009-08-22
6653,32,2005-04-07
6654,6,2007-06-20
6655,4,2010-09-24
6656,27,2008-06-24
6657,23,2007-03-26
6658,35,2010-11-15
6659,37,2007-04-13
6660,30,2007-10-07
6661,1,2008-04-11
6662,22,2007-09-16
6663,23,2008-07-22
6664,33,2005-01-09
6665,13,2006-01-05
6666,24,2009-11-23
6667,5,2008-02-08
6668,32,2010-09-16
6669,16,2010-05-29
6670,16,2011-07-05
6671,33,2005-08-22
6672,29,2008-05-25
6673,15,2011-07-29
6674,24,2009-11-18
6675,39,2010-08-04
6676,25,2008-12-05
6677,12,2006-02-12
6678,13,2005-08-21
6679,33,2005-07-15
6680,16,2005-07-13
6681,35,2011-10-07
6682,7,2011-09-06
6683,30,2007-10-17
6684,28,2009-07-17
6685,12,2011-01-10
6686,33,2008-08-11
6687,15,2008-08-02
6688,35,2005-09-13
6689,29,2010-04-29
6690,12,2007-09-26
6691,26,2009-05-22
6692,29,2011-05-21
6693,34,2006-12-06
6694,9,2011-06-08
6695,22,2005-02-28
6696,8,2010-09-12
6697,33,2009-12-31
6698,27,2006-06-16
6699,1,2005-07-13
6700,9,2008-10-21
6701,3,2006-12-24
6702,34,2010-12-01
6703,38,2005-10-13
6704,18,2005-12-30
6705,18,2010-10-24
6706,37,2011-08-31
6707,3,2010-11-04
6708,30,2005-08-10
6709,10,2011-01-18
6710,36,2008-07-05
6711,7,2005-07-08
6712,6,2006-01-06
6713,3,2007-05-08
6714,36,2006-09-01
6715,33,2011-10-31
6716,15,2007-05-19
6717,29,2005-08-14
6718,8,2009-04-30
6719,11,2006-08-02
6720,19,2006-12-10
6721,20,2007-11-28
6722,36,2008-11-21
6723,8,2007-06-25
6724,14,2006-06-25
6725,6,2005-11-09
6726,30,2008-06-28
6727,22,2010-11-17
6728,39,2007-02-27
6729,17,2005-05-24
6730,22,2007-07-08
6731,8,2010-12-12
6732,20,2008-03-01
6733,16,2007-10-20
6734,6,2010-08-17
6735,37,2007-02-22
6736,34,2010-06-27
6737,4,2005-06-04
6738,1,2009-02-11
6739,24,2011-04-28
6740,14,2008-01-15
6741,37,2005-10-02
6742,31,2005-09-24
6743,19,2005-12-02
6744,1,2005-03-29
6745,27,2006-05-05
6746,13,2006-10-11
6747,15,2010-07-22
6748,17,2010-03-08
6749,21,2006-01-21
6750,26,2007-09-12
6751,35,2007-04-12
6752,1,2008-03-15
6753,23,2005-03-17
6754,3,2006-10-23
6755,15,2005-03-07
6756,28,2006-12-10
6757,32,2010-02-20
6758,36,2009-07-19
6759,27,2011-10-11
6760,10,2011-10-19
6761,19,2011-10-31
6762,35,2006-05-01
6763,30,2011-04-17
6764,34,2009-09-10
6765,2,2005-12-14
6766,28,2007-08-06
6767,29,2006-06-05
6768,6,2006-11-12
6769,29,2010-05-12
6770,13,2006-10-11
6771,19,2006-05-13
6772,26,2011-08-31
6773,5,2008-04-29
6774,38,2009-01-04
6775,26,2010-11-09
6776,31,2005-12-10
6777,11,2009-05-02
6778,2,2007-03-19
6779,8,2008-10-18
6780,31,2007-06-07
6781,28,2009-09-25
6782,4,2007-04-16
6783,32,2006-04-02
6784,11,2011-09-23
6785,6,2006-06-01
6786,7,2006-05-03
6787,39,2007-04-06
6788,38,2006-09-23
6789,4,2007-10-08
6790,26,2011-06-08
6791,9,2011-06-28
6792,22,2010-10-20
6793,22,2008-07-16
6794,38,2011-09-01
6795,17,2007-10-06
6796,24,2007-10-19
6797,27,2007-06-15
6798,6,2009-11-13
6799,29,2011-05-30
6800,16,2009-08-31
6801,19,2005-02-17
6802,8,2005-11-11
6803,3,2010-02-08
6804,23,2005-08-30
6805,6,2007-01-29
6806,29,2009-12-16
6807,15,2010-08-30
6808,17,2008-10-31
6809,31,2009-04-12
6810,23,2009-08-26
6811,9,2006-10-27
6812,19,2010-04-18
6813,26,2009-09-21
6814,1,2007-07-10
6815,29,2005-12-07
6816,32,2005-03-03
6817,8,2008-06-18
6818,28,2010-07-31
6819,31,2011-01-19
6820,12,2006-09-10
6821,15,2010-10-24
6822,39,2011-06-13
6823,34,2006-06-05
6824,37,2007-08-27
6825,38,2008-07-10
6826,11,2005-06-22
6827,21,2005-03-26
6828,25,2010-10-13
6829,17,2009-04-12
6830,10,2007-11-10
6831,2,2009-11-20
6832,36,2011-08-17
6833,18,2007-03-25
6834,4,2009-06-13
6835,19,2010-08-20
6836,24,2005-11-13
6837,32,2009-01-12
6838,34,2007-12-22
6839,1,2007-11-11
6840,24,2009-03-16
6841,17,2010-10-28
6842,10,2008-10-12
6843,3,2009-08-04
6844,4,2010-04-24
6845,11,2009-10-21
6846,32,2010-10-05
6847,35,2011-10-17
6848,18,2008-11-22
6849,21,2010-03-12
6850,26,2008-09-28
6851,30,2006-06-02
6852,36,2011-02-27
